Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,505393,-,-,-,49.13,6.18,1,171,1,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Wind Direction,Wind Speed,Precipitable Water,Solar Zenith Angle,Surface Albedo,Pressure,Relative Humidity,Ozone,GHI,DHI,DNI,Fill Flag,Dew Point,Cloud Type,Clearsky GHI
2019,6,13,1,45,10.100000000000001,0,0,207,1.6,1.8,106.04,0.15,993,92.27,0.376,0,0,0,0,8.9,0,0
2019,6,13,2,0,10,0,0,207,1.6,1.8,105.26,0.15,993,92.88,0.376,0,0,0,0,8.9,7,0
2019,6,13,2,15,9.9,0,0,206,1.6,1.8,104.35000000000001,0.15,993,93.51,0.376,0,0,0,0,8.9,7,0
2019,6,13,2,30,9.700000000000001,0,0,205,1.6,1.8,103.3,0.15,993,94.77,0.376,0,0,0,0,8.9,4,0
2019,6,13,2,45,9.600000000000001,0,0,204,1.7000000000000002,1.8,102.12,0.15,993,93.93,0.375,0,0,0,0,8.700000000000001,0,0
2019,6,13,3,0,9.5,0,0,203,1.7000000000000002,1.8,100.82000000000001,0.15,993,94.56,0.375,0,0,0,0,8.700000000000001,0,0
2019,6,13,3,15,9.4,0,0,202,1.7000000000000002,1.8,99.41,0.15,993,95.2,0.374,0,0,0,0,8.700000000000001,0,0
2019,6,13,3,30,9.3,0,0,202,1.7000000000000002,1.8,97.89,0.15,993,95.84,0.374,0,0,0,0,8.700000000000001,0,0
2019,6,13,3,45,9.200000000000001,0,0,201,1.8,1.8,96.27,0.15,993,95.59,0.373,0,0,0,0,8.5,0,0
2019,6,13,4,0,9.1,0,0,200,1.8,1.8,94.55,0.15,993,96.24000000000001,0.373,0,0,0,0,8.5,0,0
2019,6,13,4,15,9.4,0,0,200,2,1.8,92.74,0.15,993,94.32000000000001,0.372,0,0,0,0,8.5,0,0
2019,6,13,4,30,9.600000000000001,0,0,199,2.2,1.8,90.85000000000001,0.15,993,93.06,0.371,0,0,0,0,8.5,0,0
2019,6,13,4,45,9.9,11,82,199,2.3000000000000003,1.8,88.54,0.15,993,92.37,0.371,13,11,82,0,8.700000000000001,1,13
2019,6,13,5,0,10.200000000000001,20,184,198,2.5,1.8,86.64,0.15,993,90.54,0.37,31,20,184,0,8.700000000000001,0,31
2019,6,13,5,15,10.600000000000001,29,282,197,2.6,1.8,84.60000000000001,0.15,993,88.16,0.369,56,29,282,0,8.700000000000001,0,56
2019,6,13,5,30,11,38,367,196,2.6,1.8,82.49,0.15,993,85.85000000000001,0.369,86,38,367,0,8.700000000000001,0,86
2019,6,13,5,45,11.4,44,447,195,2.7,1.8,80.3,0.15,993,85.69,0.368,120,44,447,0,9.1,0,120
2019,6,13,6,0,11.8,51,509,194,2.7,1.8,78.06,0.15,993,83.46000000000001,0.367,156,51,509,0,9.1,0,156
2019,6,13,6,15,12.5,56,561,196,2.9000000000000004,1.8,75.78,0.15,994,79.79,0.367,194,56,561,0,9.1,0,194
2019,6,13,6,30,13.200000000000001,61,607,199,3,1.8,73.45,0.15,994,76.23,0.366,234,61,607,0,9.1,0,234
2019,6,13,6,45,13.8,65,650,202,3.1,1.8,71.09,0.15,994,74.42,0.366,275,65,650,0,9.3,0,275
2019,6,13,7,0,14.5,69,684,205,3.2,1.8,68.7,0.15,994,71.13,0.366,317,69,684,0,9.3,0,317
2019,6,13,7,15,14.9,72,717,205,3.3000000000000003,1.7000000000000002,66.29,0.15,994,69.33,0.366,361,72,717,0,9.3,0,361
2019,6,13,7,30,15.3,76,743,205,3.4000000000000004,1.7000000000000002,63.86,0.15,994,67.57000000000001,0.366,403,76,743,0,9.3,0,403
2019,6,13,7,45,15.8,78,768,205,3.5,1.7000000000000002,61.42,0.15,994,66.02,0.366,446,78,768,0,9.5,0,446
2019,6,13,8,0,16.2,81,788,205,3.6,1.7000000000000002,58.97,0.15,994,64.36,0.366,487,81,788,0,9.5,0,487
2019,6,13,8,15,16.5,84,806,204,3.7,1.7000000000000002,56.52,0.15,994,63.14,0.366,529,84,806,0,9.5,0,529
2019,6,13,8,30,16.8,86,822,204,3.8000000000000003,1.7000000000000002,54.07,0.15,994,61.95,0.366,569,86,822,0,9.5,0,569
2019,6,13,8,45,17.1,87,842,204,3.9000000000000004,1.7000000000000002,51.64,0.15,994,60.77,0.366,609,87,842,0,9.5,0,609
2019,6,13,9,0,17.400000000000002,89,855,204,4,1.7000000000000002,49.22,0.15,994,59.63,0.366,647,89,855,0,9.5,0,647
2019,6,13,9,15,17.7,90,866,204,4.1000000000000005,1.7000000000000002,46.83,0.15,994,58.52,0.366,683,90,866,0,9.5,0,683
2019,6,13,9,30,18,92,876,205,4.2,1.7000000000000002,44.49,0.15,994,57.43,0.366,717,92,876,0,9.5,0,717
2019,6,13,9,45,18.3,92,886,205,4.3,1.7000000000000002,42.19,0.15,994,55.9,0.366,450,347,139,3,9.3,2,749
2019,6,13,10,0,18.6,94,894,205,4.4,1.7000000000000002,39.95,0.15,994,54.86,0.366,473,363,144,0,9.3,3,779
2019,6,13,10,15,18.8,95,901,206,4.4,1.7000000000000002,37.79,0.15,994,54.18,0.366,807,95,901,0,9.3,0,807
2019,6,13,10,30,19.1,96,907,207,4.5,1.7000000000000002,35.730000000000004,0.15,994,53.18,0.366,580,382,244,0,9.3,2,833
2019,6,13,10,45,19.400000000000002,94,918,208,4.5,1.7000000000000002,33.79,0.15,994,52.07,0.366,857,94,918,0,9.3,1,857
2019,6,13,11,0,19.700000000000003,95,923,209,4.6000000000000005,1.7000000000000002,31.990000000000002,0.15,994,51.11,0.366,618,402,254,0,9.3,2,877
2019,6,13,11,15,19.900000000000002,96,926,210,4.6000000000000005,1.7000000000000002,30.36,0.15,994,50.49,0.366,702,361,396,0,9.3,2,895
2019,6,13,11,30,20.1,96,929,211,4.6000000000000005,1.7000000000000002,28.93,0.15,994,49.870000000000005,0.366,632,422,240,0,9.3,2,910
2019,6,13,11,45,20.3,97,931,211,4.6000000000000005,1.7000000000000002,27.75,0.15,993,49.84,0.366,921,97,931,0,9.5,0,921
2019,6,13,12,0,20.6,97,933,212,4.6000000000000005,1.7000000000000002,26.84,0.15,993,48.93,0.366,650,432,244,3,9.5,2,930
2019,6,13,12,15,20.700000000000003,98,934,213,4.6000000000000005,1.7000000000000002,26.23,0.15,993,48.63,0.366,936,98,934,0,9.5,1,936
2019,6,13,12,30,20.900000000000002,98,935,213,4.6000000000000005,1.7000000000000002,25.94,0.15,993,48.04,0.366,643,440,225,0,9.5,2,939
2019,6,13,12,45,21,104,925,213,4.5,1.7000000000000002,25.990000000000002,0.15,993,48.95,0.367,936,104,925,0,9.9,1,936
2019,6,13,13,0,21.200000000000003,104,925,214,4.5,1.7000000000000002,26.37,0.15,993,48.35,0.367,635,439,219,0,9.9,2,932
2019,6,13,13,15,21.3,104,923,214,4.4,1.7000000000000002,27.07,0.15,993,48.06,0.367,926,104,923,0,9.9,1,926
2019,6,13,13,30,21.400000000000002,104,921,214,4.3,1.7000000000000002,28.07,0.15,993,47.77,0.368,916,104,921,0,9.9,1,916
2019,6,13,13,45,21.5,105,915,213,4.3,1.7000000000000002,29.32,0.15,993,48.86,0.368,609,425,211,0,10.3,2,903
2019,6,13,14,0,21.5,104,912,213,4.2,1.7000000000000002,30.810000000000002,0.15,993,48.86,0.369,887,104,912,0,10.3,0,887
2019,6,13,14,15,21.6,103,905,214,4.1000000000000005,1.8,32.49,0.15,993,48.57,0.369,867,103,905,0,10.3,1,867
2019,6,13,14,30,21.6,103,900,214,4,1.8,34.33,0.15,993,48.57,0.369,846,103,900,0,10.3,0,846
2019,6,13,14,45,21.6,103,889,214,4,1.9000000000000001,36.31,0.15,993,49.72,0.369,820,103,889,0,10.600000000000001,1,820
2019,6,13,15,0,21.6,102,882,214,3.9000000000000004,1.9000000000000001,38.4,0.15,993,49.72,0.369,794,102,882,0,10.600000000000001,0,794
2019,6,13,15,15,21.6,101,872,215,3.8000000000000003,2,40.59,0.15,993,49.72,0.368,347,314,43,0,10.600000000000001,3,763
2019,6,13,15,30,21.5,99,864,216,3.7,2,42.84,0.15,993,50.02,0.368,433,341,125,0,10.600000000000001,3,733
2019,6,13,15,45,21.5,101,844,217,3.6,2.1,45.160000000000004,0.15,993,51.04,0.368,696,101,844,0,10.9,1,696
2019,6,13,16,0,21.400000000000002,100,833,217,3.5,2.1,47.52,0.15,993,51.35,0.367,352,298,81,0,10.9,7,662
2019,6,13,16,15,21.3,98,821,217,3.3000000000000003,2.1,49.910000000000004,0.15,993,51.660000000000004,0.367,281,256,39,0,10.9,8,626
2019,6,13,16,30,21.200000000000003,95,805,217,3.1,2.2,52.33,0.15,993,51.980000000000004,0.366,443,251,314,0,10.9,3,587
2019,6,13,16,45,21.1,97,778,216,2.8000000000000003,2.2,54.77,0.15,993,53.4,0.366,201,193,13,0,11.3,7,546
2019,6,13,17,0,21,94,761,216,2.6,2.2,57.22,0.15,993,53.730000000000004,0.365,406,199,384,0,11.3,3,506
2019,6,13,17,15,20.900000000000002,91,741,212,2.4000000000000004,2.2,59.67,0.15,993,54.06,0.365,465,91,741,0,11.3,1,465
2019,6,13,17,30,20.8,87,722,207,2.1,2.1,62.11,0.15,993,54.39,0.364,358,151,442,0,11.3,3,425
2019,6,13,17,45,20.700000000000003,83,696,203,1.8,2.1,64.55,0.15,993,58.2,0.363,335,124,490,0,12.200000000000001,3,383
2019,6,13,18,0,20.6,79,668,198,1.6,2.1,66.98,0.15,993,58.550000000000004,0.363,341,79,668,0,12.200000000000001,0,341
2019,6,13,18,15,20.1,75,637,190,1.4000000000000001,2.1,69.38,0.15,993,60.38,0.362,299,75,637,0,12.200000000000001,0,299
2019,6,13,18,30,19.700000000000003,70,603,181,1.2000000000000002,2,71.76,0.15,993,61.89,0.361,259,70,603,0,12.200000000000001,0,259
2019,6,13,18,45,19.200000000000003,65,560,172,1,2,74.11,0.15,993,72.32000000000001,0.36,192,76,421,0,14.100000000000001,3,218
2019,6,13,19,0,18.8,59,513,164,0.8,2,76.43,0.15,993,74.14,0.359,155,68,373,3,14.100000000000001,4,179
2019,6,13,19,15,18.1,52,459,158,0.9,2,78.7,0.15,993,77.45,0.358,122,58,325,3,14.100000000000001,4,142
2019,6,13,19,30,17.3,45,396,153,1,2,80.92,0.15,993,81.44,0.357,92,48,276,3,14.100000000000001,4,107
2019,6,13,19,45,16.6,38,305,147,1.1,2,83.09,0.15,993,74.09,0.356,65,38,223,3,12,4,74
2019,6,13,20,0,15.9,29,224,142,1.1,1.9000000000000001,85.18,0.15,993,77.46000000000001,0.354,41,27,158,3,12,4,48
2019,6,13,20,15,15.700000000000001,18,134,141,1.2000000000000002,1.9000000000000001,87.19,0.15,993,78.46000000000001,0.353,20,17,59,3,12,4,25
2019,6,13,20,30,15.4,0,0,140,1.3,1.9000000000000001,89.04,0.15,993,79.97,0.352,0,0,0,0,12,4,0
2019,6,13,20,45,15.100000000000001,0,0,139,1.4000000000000001,1.9000000000000001,91.38,0.15,993,75.82000000000001,0.35100000000000003,0,0,0,0,10.9,4,0
2019,6,13,21,0,14.8,0,0,138,1.5,1.9000000000000001,93.24,0.15,993,77.29,0.34900000000000003,0,0,0,0,10.9,4,0
2019,6,13,21,15,14.8,0,0,139,1.6,1.9000000000000001,95.02,0.15,993,77.29,0.34800000000000003,0,0,0,0,10.9,4,0
2019,6,13,21,30,14.8,0,0,140,1.7000000000000002,1.9000000000000001,96.71000000000001,0.15,993,77.29,0.34700000000000003,0,0,0,0,10.9,4,0
2019,6,13,21,45,14.8,0,0,140,1.7000000000000002,1.9000000000000001,98.31,0.15,993,74,0.34600000000000003,0,0,0,0,10.200000000000001,4,0
2019,6,13,22,0,14.8,0,0,141,1.8,1.8,99.79,0.15,993,74,0.34500000000000003,0,0,0,0,10.200000000000001,3,0
2019,6,13,22,15,14.700000000000001,0,0,142,1.9000000000000001,1.8,101.17,0.15,993,74.48,0.34400000000000003,0,0,0,0,10.200000000000001,4,0
2019,6,13,22,30,14.600000000000001,0,0,143,1.9000000000000001,1.8,102.43,0.15,993,74.96000000000001,0.34400000000000003,0,0,0,0,10.200000000000001,4,0
2019,6,13,22,45,14.5,0,0,144,1.9000000000000001,1.8,103.57000000000001,0.15,993,73.32000000000001,0.343,0,0,0,0,9.8,3,0
2019,6,13,23,0,14.5,0,0,146,2,1.8,104.58,0.15,993,73.32000000000001,0.342,0,0,0,0,9.8,1,0
2019,6,13,23,15,14.3,0,0,148,2,1.8,105.45,0.15,993,74.27,0.342,0,0,0,0,9.8,3,0
2019,6,13,23,30,14.200000000000001,0,0,150,2,1.8,106.19,0.15,993,74.75,0.341,0,0,0,0,9.8,1,0
2019,6,13,23,45,14,0,0,152,2,1.8,106.77,0.15,993,74.46000000000001,0.341,0,0,0,0,9.5,3,0
2019,6,14,0,0,13.9,0,0,155,2,1.8,107.21000000000001,0.15,993,74.94,0.34,0,0,0,0,9.5,0,0
2019,6,14,0,15,13.9,0,0,155,2,1.8,107.5,0.15,993,74.94,0.34,0,0,0,0,9.5,3,0
2019,6,14,0,30,13.9,0,0,155,2,1.8,107.63,0.15,993,74.94,0.34,0,0,0,0,9.5,4,0
2019,6,14,0,45,13.9,0,0,155,2,1.8,107.61,0.15,993,74.94,0.34,0,0,0,0,9.5,4,0
2019,6,14,1,0,13,0,0,165,2,1.8,107.43,0.15,993,78.35000000000001,0.338,0,0,0,0,9.3,4,0
2019,6,14,1,15,12.8,0,0,166,2,1.8,107.10000000000001,0.15,993,79.38,0.337,0,0,0,0,9.3,4,0
2019,6,14,1,30,12.600000000000001,0,0,167,2,1.8,106.62,0.15,993,80.42,0.337,0,0,0,0,9.3,3,0
2019,6,14,1,45,12.3,0,0,168,2,1.7000000000000002,105.99000000000001,0.15,993,81.27,0.336,0,0,0,0,9.200000000000001,4,0
2019,6,14,2,0,12.100000000000001,0,0,169,2,1.7000000000000002,105.22,0.15,993,82.34,0.335,0,0,0,0,9.200000000000001,4,0
2019,6,14,2,15,11.9,0,0,169,2,1.7000000000000002,104.31,0.15,993,83.43,0.335,0,0,0,0,9.200000000000001,4,0
2019,6,14,2,30,11.8,0,0,168,2,1.7000000000000002,103.26,0.15,992,83.9,0.334,0,0,0,0,9.200000000000001,4,0
2019,6,14,2,45,11.600000000000001,0,0,167,2,1.7000000000000002,102.09,0.15,992,83.62,0.333,0,0,0,0,8.9,4,0
2019,6,14,3,0,11.4,0,0,167,2,1.7000000000000002,100.79,0.15,992,84.73,0.333,0,0,0,0,8.9,0,0
2019,6,14,3,15,11.3,0,0,167,2,1.7000000000000002,99.38,0.15,992,85.29,0.332,0,0,0,0,8.9,0,0
2019,6,14,3,30,11.200000000000001,0,0,168,2,1.8,97.86,0.15,993,85.95,0.332,0,0,0,0,8.9,0,0
2019,6,14,3,45,11.100000000000001,0,0,168,2,1.8,96.24000000000001,0.15,993,85.82000000000001,0.332,0,0,0,0,8.8,0,0
2019,6,14,4,0,11.100000000000001,0,0,169,2,1.8,94.53,0.15,993,85.82000000000001,0.331,0,0,0,0,8.8,0,0
2019,6,14,4,15,11.4,0,0,168,2,1.8,92.72,0.15,993,84.13,0.331,0,0,0,0,8.8,0,0
2019,6,14,4,30,11.700000000000001,0,0,168,2.1,1.8,90.83,0.15,993,82.48,0.33,0,0,0,0,8.8,0,0
2019,6,14,4,45,12,11,58,167,2.1,1.8,88.53,0.15,993,83.58,0.33,12,11,58,0,9.3,0,12
2019,6,14,5,0,12.4,21,142,167,2.2,1.9000000000000001,86.62,0.15,993,81.42,0.329,3,3,0,3,9.3,3,30
2019,6,14,5,15,12.8,32,229,165,2.3000000000000003,1.9000000000000001,84.59,0.15,993,79.31,0.329,4,4,0,3,9.3,3,54
2019,6,14,5,30,13.200000000000001,42,308,164,2.5,2,82.47,0.15,993,77.27,0.329,6,6,0,3,9.3,3,82
2019,6,14,5,45,13.600000000000001,55,333,162,2.6,2,80.29,0.15,993,77.60000000000001,0.328,8,8,0,3,9.8,4,111
2019,6,14,6,0,14,65,393,161,2.7,2.1,78.05,0.15,993,75.62,0.328,108,72,175,3,9.8,8,146
2019,6,14,6,15,14.3,73,448,160,2.7,2.1,75.77,0.15,993,74.17,0.328,13,13,0,3,9.8,4,183
2019,6,14,6,30,14.600000000000001,80,494,160,2.8000000000000003,2.2,73.44,0.15,994,72.82000000000001,0.328,16,16,0,0,9.8,4,221
2019,6,14,6,45,14.9,103,454,160,2.8000000000000003,2.3000000000000003,71.08,0.15,994,75.63,0.327,19,19,0,0,10.600000000000001,4,251
2019,6,14,7,0,15.3,112,492,160,2.8000000000000003,2.4000000000000004,68.7,0.15,994,73.71000000000001,0.327,229,134,262,0,10.600000000000001,7,291
2019,6,14,7,15,15.700000000000001,120,527,161,2.8000000000000003,2.4000000000000004,66.28,0.15,994,71.85000000000001,0.327,192,160,80,0,10.600000000000001,4,332
2019,6,14,7,30,16.2,125,557,162,2.7,2.5,63.85,0.15,994,69.60000000000001,0.328,96,96,0,0,10.600000000000001,4,370
2019,6,14,7,45,16.6,133,577,163,2.7,2.5,61.410000000000004,0.15,994,71.66,0.328,35,35,0,0,11.5,4,409
2019,6,14,8,0,17,139,603,164,2.6,2.5,58.96,0.15,994,69.87,0.328,290,220,136,0,11.5,4,450
2019,6,14,8,15,17.900000000000002,144,625,172,3,2.6,56.51,0.15,994,66.03,0.327,271,231,73,0,11.5,4,488
2019,6,14,8,30,18.7,149,645,179,3.3000000000000003,2.6,54.07,0.15,994,62.800000000000004,0.327,359,258,171,0,11.5,4,527
2019,6,14,8,45,19.6,150,671,187,3.7,2.6,51.63,0.15,994,60.980000000000004,0.326,468,245,358,0,11.9,3,567
2019,6,14,9,0,20.400000000000002,156,687,194,4,2.6,49.22,0.15,994,58.050000000000004,0.326,514,250,405,0,11.9,3,605
2019,6,14,9,15,20.6,159,701,195,4.1000000000000005,2.7,46.83,0.15,994,57.34,0.325,638,159,701,0,11.9,1,638
2019,6,14,9,30,20.8,162,714,196,4.2,2.7,44.480000000000004,0.15,995,56.7,0.324,577,268,433,0,11.9,2,672
2019,6,14,9,45,20.900000000000002,170,716,197,4.2,2.7,42.18,0.15,995,57.02,0.322,701,170,716,0,12.100000000000001,1,701
2019,6,14,10,0,21.1,173,727,198,4.3,2.7,39.94,0.15,995,56.33,0.321,624,296,429,0,12.100000000000001,2,731
2019,6,14,10,15,21,176,737,197,4.2,2.7,37.78,0.15,995,56.68,0.321,625,344,356,0,12.100000000000001,7,758
2019,6,14,10,30,21,178,745,196,4.1000000000000005,2.7,35.71,0.15,995,56.68,0.321,669,315,436,0,12.100000000000001,7,783
2019,6,14,10,45,20.900000000000002,179,754,194,4,2.7,33.77,0.15,995,59.95,0.321,698,317,459,0,12.8,7,806
2019,6,14,11,0,20.900000000000002,181,760,193,4,2.7,31.96,0.15,995,59.95,0.32,743,316,503,0,12.8,7,826
2019,6,14,11,15,20.8,180,766,193,4,2.7,30.330000000000002,0.15,995,60.32,0.32,735,335,464,0,12.8,7,841
2019,6,14,11,30,20.8,182,770,192,4,2.7,28.900000000000002,0.15,995,60.32,0.32,786,327,524,0,12.8,7,856
2019,6,14,11,45,20.700000000000003,185,770,192,4,2.7,27.71,0.15,995,62.86,0.32,736,359,425,0,13.4,4,866
2019,6,14,12,0,20.700000000000003,185,774,191,4,2.6,26.8,0.15,995,62.86,0.319,706,415,326,0,13.4,7,877
2019,6,14,12,15,20.6,186,776,191,3.9000000000000004,2.6,26.18,0.15,995,63.24,0.319,664,432,258,0,13.4,7,882
2019,6,14,12,30,20.5,186,775,190,3.9000000000000004,2.7,25.89,0.15,995,63.63,0.319,714,416,332,0,13.4,7,883
2019,6,14,12,45,20.400000000000002,200,753,190,3.9000000000000004,2.7,25.93,0.15,995,65.22,0.319,613,444,188,0,13.700000000000001,6,877
2019,6,14,13,0,20.3,200,752,190,3.8000000000000003,2.7,26.310000000000002,0.15,995,65.62,0.319,522,432,100,0,13.700000000000001,6,874
2019,6,14,13,15,20.3,199,750,189,3.7,2.7,27.01,0.15,995,65.62,0.32,629,436,217,0,13.700000000000001,6,867
2019,6,14,13,30,20.200000000000003,198,747,188,3.7,2.7,28,0.15,995,66.03,0.32,534,430,118,0,13.700000000000001,6,858
2019,6,14,13,45,20.1,230,690,187,3.6,2.7,29.26,0.15,995,68.9,0.32,492,414,90,0,14.200000000000001,6,832
2019,6,14,14,0,20,228,683,187,3.5,2.8000000000000003,30.740000000000002,0.15,994,69.25,0.321,419,375,51,0,14.200000000000001,6,815
2019,6,14,14,15,19.900000000000002,226,677,186,3.3000000000000003,2.8000000000000003,32.42,0.15,994,69.68,0.321,414,369,53,0,14.200000000000001,6,798
2019,6,14,14,30,19.900000000000002,224,668,185,3.2,2.9000000000000004,34.26,0.15,994,69.68,0.321,419,368,61,0,14.200000000000001,6,776
2019,6,14,14,45,19.8,257,598,184,3.1,2.9000000000000004,36.24,0.15,994,73.38,0.321,304,287,21,0,14.9,6,739
2019,6,14,15,0,19.700000000000003,253,588,182,2.9000000000000004,2.9000000000000004,38.33,0.15,994,73.83,0.321,352,321,39,0,14.9,9,714
2019,6,14,15,15,19.700000000000003,248,575,181,2.6,3,40.52,0.15,994,73.83,0.321,348,315,43,0,14.9,6,685
2019,6,14,15,30,19.6,244,561,180,2.4000000000000004,3,42.77,0.15,994,74.29,0.321,336,303,44,0,14.9,6,656
2019,6,14,15,45,19.5,289,446,179,2.1,3.1,45.09,0.15,994,77.52,0.32,341,301,57,0,15.5,6,604
2019,6,14,16,0,19.400000000000002,281,429,178,1.8,3.1,47.45,0.15,993,77.92,0.32,191,187,6,0,15.4,6,571
2019,6,14,16,15,19.3,272,410,174,1.5,3.2,49.84,0.15,993,78.41,0.32,128,128,0,0,15.4,6,536
2019,6,14,16,30,19.3,263,389,169,1.2000000000000002,3.2,52.26,0.15,993,78.41,0.32,90,90,0,0,15.4,6,501
2019,6,14,16,45,19.200000000000003,288,277,165,1,3.2,54.7,0.15,993,81.57000000000001,0.32,58,58,0,0,16,6,448
2019,6,14,17,0,19.1,273,254,161,0.7000000000000001,3.3000000000000003,57.15,0.15,993,82.07000000000001,0.32,52,52,0,0,16,6,410
2019,6,14,17,15,19,257,230,160,0.6000000000000001,3.3000000000000003,59.6,0.15,993,82.58,0.321,24,24,0,0,16,6,373
2019,6,14,17,30,19,244,204,160,0.5,3.3000000000000003,62.04,0.15,993,82.58,0.321,21,21,0,0,16,6,340
2019,6,14,17,45,18.900000000000002,226,176,159,0.4,3.3000000000000003,64.48,0.15,993,85.76,0.321,19,19,0,0,16.5,6,302
2019,6,14,18,0,18.8,205,149,159,0.30000000000000004,3.3000000000000003,66.91,0.15,993,86.3,0.322,16,16,0,0,16.5,6,264
2019,6,14,18,15,18.6,183,122,208,0.30000000000000004,3.3000000000000003,69.31,0.15,993,87.38,0.322,14,14,0,0,16.5,6,226
2019,6,14,18,30,18.400000000000002,159,95,257,0.30000000000000004,3.4000000000000004,71.69,0.15,993,88.48,0.322,12,12,0,0,16.5,9,189
2019,6,14,18,45,18.2,134,78,306,0.2,3.4000000000000004,74.04,0.15,993,87.38,0.322,36,36,0,0,16.1,7,156
2019,6,14,19,0,18,109,54,355,0.2,3.4000000000000004,76.36,0.15,993,88.48,0.322,122,109,54,5,16.1,4,122
2019,6,14,19,15,17.7,83,32,271,0.30000000000000004,3.4000000000000004,78.63,0.15,992,90.07000000000001,0.323,89,83,32,5,16.1,4,89
2019,6,14,19,30,17.400000000000002,57,16,186,0.5,3.4000000000000004,80.85000000000001,0.15,992,91.79,0.323,60,57,16,5,16,4,60
2019,6,14,19,45,17.1,34,6,101,0.6000000000000001,3.4000000000000004,83.02,0.15,992,90.19,0.323,34,34,6,5,15.5,4,34
2019,6,14,20,0,16.8,15,1,17,0.8,3.4000000000000004,85.12,0.15,992,91.91,0.324,15,15,1,5,15.5,4,15
2019,6,14,20,15,16.7,3,0,17,0.9,3.4000000000000004,87.12,0.15,992,92.5,0.325,3,3,0,5,15.5,4,3
2019,6,14,20,30,16.5,0,0,17,0.9,3.4000000000000004,88.98,0.15,992,93.68,0.325,0,0,0,5,15.5,6,0
2019,6,14,20,45,16.400000000000002,0,0,17,1,3.4000000000000004,91.31,0.15,992,93.16,0.326,0,0,0,0,15.3,7,0
2019,6,14,21,0,16.3,0,0,18,1.1,3.4000000000000004,93.18,0.15,992,93.76,0.327,0,0,0,0,15.3,8,0
2019,6,14,21,15,16.3,0,0,18,1.2000000000000002,3.4000000000000004,94.96000000000001,0.15,992,93.76,0.327,0,0,0,0,15.3,7,0
2019,6,14,21,30,16.2,0,0,18,1.3,3.3000000000000003,96.65,0.15,991,94.26,0.328,0,0,0,0,15.3,7,0
2019,6,14,21,45,16.2,0,0,18,1.3,3.3000000000000003,98.24000000000001,0.15,991,93.73,0.329,0,0,0,0,15.200000000000001,7,0
2019,6,14,22,0,16.2,0,0,19,1.4000000000000001,3.3000000000000003,99.73,0.15,991,93.73,0.329,0,0,0,0,15.200000000000001,7,0
2019,6,14,22,15,16.1,0,0,20,1.5,3.3000000000000003,101.11,0.15,991,94.32000000000001,0.33,0,0,0,0,15.200000000000001,7,0
2019,6,14,22,30,16.1,0,0,21,1.7000000000000002,3.3000000000000003,102.37,0.15,991,94.32000000000001,0.33,0,0,0,0,15.200000000000001,7,0
2019,6,14,22,45,16,0,0,22,1.8,3.3000000000000003,103.51,0.15,990,93.71000000000001,0.33,0,0,0,0,15,7,0
2019,6,14,23,0,15.9,0,0,23,1.9000000000000001,3.2,104.52,0.15,990,94.31,0.33,0,0,0,0,15,4,0
2019,6,14,23,15,15.8,0,0,24,1.8,3.2,105.39,0.15,990,94.92,0.33,0,0,0,0,15,1,0
2019,6,14,23,30,15.600000000000001,0,0,24,1.7000000000000002,3.2,106.13,0.15,990,96.13,0.33,0,0,0,0,15,7,0
2019,6,14,23,45,15.4,0,0,25,1.6,3.2,106.72,0.15,990,95.33,0.33,0,0,0,0,14.700000000000001,7,0
2019,6,15,0,0,15.200000000000001,0,0,26,1.5,3.2,107.16,0.15,989,96.47,0.329,0,0,0,0,14.600000000000001,4,0
2019,6,15,0,15,15.200000000000001,0,0,26,1.5,3.2,107.44,0.15,989,96.47,0.329,0,0,0,0,14.600000000000001,4,0
2019,6,15,0,30,15.200000000000001,0,0,26,1.5,3.2,107.58,0.15,989,96.47,0.329,0,0,0,0,14.600000000000001,4,0
2019,6,15,0,45,15.200000000000001,0,0,26,1.5,3.2,107.56,0.15,989,96.47,0.329,0,0,0,0,14.600000000000001,4,0
2019,6,15,1,0,14.600000000000001,0,0,357,1,3.3000000000000003,107.39,0.15,989,98.08,0.329,0,0,0,0,14.3,7,0
